0.00000 0.00000 0.00000 0.00000 0.00000
0.00000 0.00000 0.00000 0.00000 0.00000
0.00000 0.00000 0.00000 0.00000 0.00000
0.00000 0.00000 0.00000 0.00000 0.00000
0.00000 0.00000 0.00000 0.00000 0.00000
0.00000 0.00000 0.00000 0.00000 0.00000
0.00016 0.00013 0.00011 0.00009 0.00007
0.00205 0.00193 0.00180 0.00167 0.00154
0.00193 0.00205 0.00217 0.00228 0.00239
0.00013 0.00016 0.00019 0.00023 0.00027
0.00004 0.00003 0.00002 0.00001 0.00001
0.00672 0.00557 0.00459 0.00376 0.00306
0.08716 0.08188 0.07646 0.07097 0.06548
0.08187 0.08716 0.09223 0.09701 0.10142
0.00557 0.00672 0.00806 0.00960 0.01138
0.00013 0.00010 0.00007 0.00005 0.00004
0.02346 0.01945 0.01603 0.01313 0.01069
0.30420 0.28579 0.26687 0.24772 0.22856
0.28577 0.30422 0.32191 0.33859 0.35400
0.01945 0.02346 0.02813 0.03352 0.03972
0.00004 0.00003 0.00002 0.00001 0.00001
0.00672 0.00557 0.00459 0.00376 0.00306
0.08716 0.08188 0.07646 0.07097 0.06548
0.08187 0.08716 0.09223 0.09701 0.10142
0.00557 0.00672 0.00806 0.00960 0.01138
